index	sha	parent	author	email	authoredAt	subject	originalPatch	currentPatch
173	59aeb3d239f3344454644048d8e9ae7bcd800c9b	595b0e8f3ede9e5696830aa05983e26d83fdf0aa	SMARK2022	3222301373@qq.com	2026-05-19T05:51:51+08:00	feat: 支持通过环境变量配置守护进程的空闲超时时间，并添加相应的测试	original/0173-59aeb3d239f3.patch	current/0173-59aeb3d239f3.patch
174	57eecce76b03fc7bcb9cbc6d41587601941fda4a	59aeb3d239f3344454644048d8e9ae7bcd800c9b	SMARK2022	3222301373@qq.com	2026-05-19T12:54:28+08:00	feat: stats入口构建，增加统计图表 Refactor stats command structure and enhance rendering capabilities	original/0174-57eecce76b03.patch	current/0174-57eecce76b03.patch
175	f0a47a1448660231bb59c615f204a6010304e2bc	57eecce76b03fc7bcb9cbc6d41587601941fda4a	SMARK2022	3222301373@qq.com	2026-05-19T13:55:28+08:00	feat: 引入附件令牌估算，增强媒体处理能力并更新相关逻辑	original/0175-f0a47a144866.patch	current/0175-f0a47a144866.patch
176	1a88ba6a6e8cdae4e98288e66224650004a5eb52	f0a47a1448660231bb59c615f204a6010304e2bc	SMARK2022	3222301373@qq.com	2026-05-19T16:54:37+08:00	feat: stats端点信息丰富与重构 add insights and rendering for stats analysis	original/0176-1a88ba6a6e8c.patch	current/0176-1a88ba6a6e8c.patch
177	9a6cfa492fb9b3ef77ce45f70614f57a4b6bc113	1a88ba6a6e8cdae4e98288e66224650004a5eb52	SMARK2022	3222301373@qq.com	2026-05-19T17:35:59+08:00	feat: 更新统计功能，调整排序逻辑并引入工具使用数据	original/0177-9a6cfa492fb9.patch	current/0177-9a6cfa492fb9.patch
178	595de9b0054346decab858d794bcf4d32ed126ce	9a6cfa492fb9b3ef77ce45f70614f57a4b6bc113	SMARK2022	3222301373@qq.com	2026-05-19T17:54:28+08:00	feat: 调整输出字节限制至16 KB，更新相关文档与描述	original/0178-595de9b00543.patch	current/0178-595de9b00543.patch
179	6283df82e6f66a40a5a54048be9d15427a6f1556	595de9b0054346decab858d794bcf4d32ed126ce	SMARK	3222301373@qq.com	2026-05-19T22:05:35+08:00	feat: 增强守护进程启动逻辑，处理退出状态并更新错误消息；改进测试用例以验证守护进程行为	original/0179-6283df82e6f6.patch	current/0179-6283df82e6f6.patch
180	201e910402a2f1249a19c7c34a2d8a2d8c09238e	6283df82e6f66a40a5a54048be9d15427a6f1556	SMARK	3222301373@qq.com	2026-05-20T02:14:45+08:00	feat: 重构会话获取逻辑，优化工具事件处理，增强统计数据的准确性	original/0180-201e910402a2.patch	current/0180-201e910402a2.patch
181	27a7a17c5972ad41483161cc453c4e66110d35b3	201e910402a2f1249a19c7c34a2d8a2d8c09238e	SMARK	3222301373@qq.com	2026-05-21T02:09:56+08:00	feat: 添加响应式仪表板活动的测试，确保折叠的顶部表格正确显示	original/0181-27a7a17c5972.patch	current/0181-27a7a17c5972.patch
182	aa18b74b81865d78fd64273d104d41bac3f9b5d3	27a7a17c5972ad41483161cc453c4e66110d35b3	SMARK	3222301373@qq.com	2026-05-21T05:03:32+08:00	feat: enhance dashboard rendering with new responsive layout and improved visualizations	original/0182-aa18b74b8186.patch	current/0182-aa18b74b8186.patch
183	8facd64e27088dc67ca3a586a04563d53f02443c	aa18b74b81865d78fd64273d104d41bac3f9b5d3	SMARK	3222301373@qq.com	2026-05-21T05:04:25+08:00	feat: 添加人性化的日期标签和图表刻度，优化统计数据的可读性	original/0183-8facd64e2708.patch	current/0183-8facd64e2708.patch
184	d7b11daa5ef707cfdf61d606e5d6b982c8a11607	2f71fc6c8d3ce842b187ed7404afca3d6b54c4ad	SMARK2022	3222301373@qq.com	2026-05-21T16:07:41+08:00	feat: 添加会话布局相关功能，优化消息内容宽度计算及测试用例	original/0184-d7b11daa5ef7.patch	current/0184-d7b11daa5ef7.patch
185	a505b9721c87996d10b00b40dd3be7c579828e28	d7b11daa5ef707cfdf61d606e5d6b982c8a11607	SMARK2022	3222301373@qq.com	2026-05-21T16:26:58+08:00	feat: 更新 AssistantMessage 和 InlineTool 组件的消息间距逻辑，增强消息渲染效果	original/0185-a505b9721c87.patch	current/0185-a505b9721c87.patch
186	89c4f7d15a484121c9ff21224a6047e5526db8b1	a505b9721c87996d10b00b40dd3be7c579828e28	SMARK2022	3222301373@qq.com	2026-05-22T00:53:11+08:00	feat: 优化消息增量的性能，增强同步功能，添加部分增量合并逻辑和相关测试用例	original/0186-89c4f7d15a48.patch	current/0186-89c4f7d15a48.patch
187	7f397680e3f4aea89ad3e68562af4cbe6464d8b0	89c4f7d15a484121c9ff21224a6047e5526db8b1	SMARK2022	3222301373@qq.com	2026-05-22T01:35:29+08:00	feat: 增加删改行数实时显示；添加待处理工具输入解析器和相关统计功能，优化编辑和补丁工具的消息显示	original/0187-7f397680e3f4.patch	current/0187-7f397680e3f4.patch
188	0e387c9920b21057c0b595dd700c98783e7c2ab5	7f397680e3f4aea89ad3e68562af4cbe6464d8b0	SMARK2022	3222301373@qq.com	2026-05-22T01:54:10+08:00	feat: 更新 read.txt，添加成功编辑后跳过重新读取文件的说明	original/0188-0e387c9920b2.patch	current/0188-0e387c9920b2.patch
189	ff399b61bde1389e015e69a86bec5c239c112b9b	0e387c9920b21057c0b595dd700c98783e7c2ab5	SMARK2022	3222301373@qq.com	2026-05-22T02:13:37+08:00	feat: 工具写入节流阈值、信息配置修改 Increase pending tool input progress interval from 200ms to 50ms for improved responsivenessRefactor prompt width handling and adjust pending tool input stats display	original/0189-ff399b61bde1.patch	current/0189-ff399b61bde1.patch
190	8d2352918cad9023fdefc40c422c4a5e2dba29ed	ff399b61bde1389e015e69a86bec5c239c112b9b	SMARK2022	3222301373@qq.com	2026-05-22T12:15:34+08:00	feat: 新增 TDD 实现指南，明确代码修改和测试要求	original/0190-8d2352918cad.patch	current/0190-8d2352918cad.patch
191	a8478caff8aa41f77a13206ba1c0a730e02777e2	8d2352918cad9023fdefc40c422c4a5e2dba29ed	SMARK2022	3222301373@qq.com	2026-05-22T12:48:12+08:00	feat: 增强错误处理，添加对特定超时和连接错误的重试逻辑	original/0191-a8478caff8aa.patch	current/0191-a8478caff8aa.patch
192	b47dd66b83c5f3539d727ed5ac2a45141ca94835	a8478caff8aa41f77a13206ba1c0a730e02777e2	SMARK2022	3222301373@qq.com	2026-05-22T16:38:02+08:00	fix: 修复重连与提交失败恢复边界	original/0192-b47dd66b83c5.patch	current/0192-b47dd66b83c5.patch
193	cac74b551de13e4b06203c3ec0de03914bae35aa	b47dd66b83c5f3539d727ed5ac2a45141ca94835	SMARK2022	3222301373@qq.com	2026-05-22T18:09:37+08:00	refactor: move token helpers into token domain	original/0193-cac74b551de1.patch	current/0193-cac74b551de1.patch
194	454703956a2bc17b8d7984ef8a86d0766182e1b3	cac74b551de13e4b06203c3ec0de03914bae35aa	SMARK2022	3222301373@qq.com	2026-05-22T18:09:51+08:00	fix: align upload token estimates with confirmed usage	original/0194-454703956a2b.patch	current/0194-454703956a2b.patch
195	bb5a2b41f258fa46fa65e40a484b62a9ed58a7c1	454703956a2bc17b8d7984ef8a86d0766182e1b3	SMARK2022	3222301373@qq.com	2026-05-22T18:11:09+08:00	feat: models-snapshot.js更新	original/0195-bb5a2b41f258.patch	current/0195-bb5a2b41f258.patch
196	998d3ca0f789f5285d902e2703608d2fc4a762e3	bb5a2b41f258fa46fa65e40a484b62a9ed58a7c1	SMARK	3222301373@qq.com	2026-05-22T23:39:51+08:00	feat(permission): add auto review config schema	original/0196-998d3ca0f789.patch	current/0196-998d3ca0f789.patch
197	38863f98f8710409090f42e3c103f1971371a400	998d3ca0f789f5285d902e2703608d2fc4a762e3	SMARK	3222301373@qq.com	2026-05-22T23:40:44+08:00	feat(permission): add deterministic shell precheck	original/0197-38863f98f871.patch	current/0197-38863f98f871.patch
198	09fcecbcdcc7eb4d37ee39df54807e25ac78648f	38863f98f8710409090f42e3c103f1971371a400	SMARK	3222301373@qq.com	2026-05-22T23:41:27+08:00	feat(permission): add reviewer auto decision service	original/0198-09fcecbcdcc7.patch	current/0198-09fcecbcdcc7.patch
199	7e2a92c8e5f490e6ec6a5652191efb634d450017	09fcecbcdcc7eb4d37ee39df54807e25ac78648f	SMARK	3222301373@qq.com	2026-05-22T23:42:03+08:00	feat(permission): wire auto review into permission flow	original/0199-7e2a92c8e5f4.patch	current/0199-7e2a92c8e5f4.patch
200	d4f24d4434a46b93a51a10830c470fbb9832a346	7e2a92c8e5f490e6ec6a5652191efb634d450017	SMARK	3222301373@qq.com	2026-05-22T23:42:38+08:00	feat(permission): isolate hidden reviewer protocol	original/0200-d4f24d4434a4.patch	current/0200-d4f24d4434a4.patch
201	eb266f39a9e4770b27acce94a219024110dd734b	d4f24d4434a46b93a51a10830c470fbb9832a346	SMARK	3222301373@qq.com	2026-05-23T01:52:32+08:00	feat(permission): 增加Auto智能体以应用auto权限路由，add Auto agent with explicit selection and behavior tests	original/0201-eb266f39a9e4.patch	current/0201-eb266f39a9e4.patch
202	8ae5a36f940752675c870aab85b165c1796a432a	eb266f39a9e4770b27acce94a219024110dd734b	SMARK	3222301373@qq.com	2026-05-23T03:04:13+08:00	refactor: 权限边界与系统更新update permission schema and tests for precheck levels	original/0202-8ae5a36f9407.patch	current/0202-8ae5a36f9407.patch
203	773ad40748faae9a76d1b24f9304558c1c24a33e	8ae5a36f940752675c870aab85b165c1796a432a	SMARK	3222301373@qq.com	2026-05-23T06:26:48+08:00	feat: 串联修正auto路由逻辑 Enhance permission handling for shell commands and external directory access	original/0203-773ad40748fa.patch	current/0203-773ad40748fa.patch
204	d7eb5239e44a318ab2a209f2f7acd26dbac2d69a	773ad40748faae9a76d1b24f9304558c1c24a33e	SMARK	3222301373@qq.com	2026-05-23T15:22:51+08:00	feat(session): 压缩逻辑优化 enhance filterCompacted to handle message ordering	original/0204-d7eb5239e44a.patch	current/0204-d7eb5239e44a.patch
205	5f3d18e85b8af8cfeb3d7621063975b7c3210537	d7eb5239e44a318ab2a209f2f7acd26dbac2d69a	SMARK	3222301373@qq.com	2026-05-23T17:18:23+08:00	feat(compaction): 优化compact逻辑，避免虚假tailid导致上下文组装故障；增强消息过滤逻辑以支持隐藏消息作为边界（但不包含）	original/0205-5f3d18e85b8a.patch	current/0205-5f3d18e85b8a.patch
206	4847e716422fd81c8160d20468881f8595e956f0	5f3d18e85b8af8cfeb3d7621063975b7c3210537	SMARK	3222301373@qq.com	2026-05-23T19:21:52+08:00	feat(policy): 更新自动审查策略，调整敏感信息读取风险评估和证据处理逻辑 feat(prompt): 改进用户提示构建，确保只使用可见证据并明确区分用户意图 refactor(transcript): 优化转录处理，增强可见性和上下文保留，确保短缩条目标记 test(transcript): 增加转录测试，验证可见性和授权证据处理	original/0206-4847e716422f.patch	current/0206-4847e716422f.patch
207	d3f25aad5ba7e37c458c353527c836d5c18dcf84	4847e716422fd81c8160d20468881f8595e956f0	SMARK	3222301373@qq.com	2026-05-23T20:52:35+08:00	feat(shell): 增强WSL和SSH命令的权限处理，确保正确区分主机和远程命令的权限请求	original/0207-d3f25aad5ba7.patch	current/0207-d3f25aad5ba7.patch
208	d476e71e61d5d94579633c0362858214c0376e96	d3f25aad5ba7e37c458c353527c836d5c18dcf84	SMARK	3222301373@qq.com	2026-05-23T23:00:12+08:00	feat(permission): 增强权限审查逻辑，添加reviewID以跟踪审查过程并记录审查开始事件	original/0208-d476e71e61d5.patch	current/0208-d476e71e61d5.patch
209	12663b5e09f2fba7968a322868b7a06a34a3609a	d476e71e61d5d94579633c0362858214c0376e96	SMARK	3222301373@qq.com	2026-05-24T03:51:27+08:00	feat: 增强自动审批系统，enhance permission reviewer functionality and transcript handling	original/0209-12663b5e09f2.patch	current/0209-12663b5e09f2.patch
210	3bb4262388d1316dd50da55095ee2d66015795e4	12663b5e09f2fba7968a322868b7a06a34a3609a	SMARK	3222301373@qq.com	2026-05-24T04:34:37+08:00	feat(permission): 增强外部目录权限处理，支持工具来源证据以优化自动审查决策	original/0210-3bb4262388d1.patch	current/0210-3bb4262388d1.patch
211	416bf11aef21229a8f29ec8f80d1861af29e6d79	3bb4262388d1316dd50da55095ee2d66015795e4	SMARK	3222301373@qq.com	2026-05-24T04:37:16+08:00	feat(docs): 移动开发指南，明确TDD流程和实现要求	original/0211-416bf11aef21.patch	current/0211-416bf11aef21.patch
212	26bf6a4193b6cf8f58009e58fed7935eb09612bc	416bf11aef21229a8f29ec8f80d1861af29e6d79	SMARK	3222301373@qq.com	2026-05-24T05:04:23+08:00	feat(session): 增强会话视口处理，确保流式增长时底部内容可见	original/0212-26bf6a4193b6.patch	current/0212-26bf6a4193b6.patch
213	cb7fb80142be4d6a2ed8f5e1cb2ab44a20e3dfd1	26bf6a4193b6cf8f58009e58fed7935eb09612bc	SMARK	3222301373@qq.com	2026-05-24T05:44:48+08:00	feat(session): 点击任务工具时打开子代理会话并强制刷新过期会话	original/0213-cb7fb80142be.patch	current/0213-cb7fb80142be.patch
214	347a9a0057be8e21953b6c2dc4a7b2cc0d8f021b	cb7fb80142be4d6a2ed8f5e1cb2ab44a20e3dfd1	SMARK	3222301373@qq.com	2026-05-24T15:50:16+08:00	feat(auto-review): 添加工具自动审查上下文，优化工具部分的审查状态渲染且保持重试机制  Enhance permission review process with auto-review metadata and retry logic	original/0214-347a9a0057be.patch	current/0214-347a9a0057be.patch
215	9e190548fc7af57e6af4304cf7b3641db69b5b88	347a9a0057be8e21953b6c2dc4a7b2cc0d8f021b	SMARK	3222301373@qq.com	2026-05-24T21:13:51+08:00	feat(terminal): 增强虚拟终端显示，支持部分控制序列缓冲和最大行数/字符限制	original/0215-9e190548fc7a.patch	current/0215-9e190548fc7a.patch
216	4e7e1efcbdc8b65f53cff5c6d32a8e37182b4782	9e190548fc7af57e6af4304cf7b3641db69b5b88	SMARK	3222301373@qq.com	2026-05-24T23:05:01+08:00	feat(auto-review): 增加对工具执行中止的支持，更新状态和错误处理逻辑	original/0216-4e7e1efcbdc8.patch	current/0216-4e7e1efcbdc8.patch
217	5aff2e10e3e92b52b48691d02fa98fd12f5bdc5c	4e7e1efcbdc8b65f53cff5c6d32a8e37182b4782	SMARK	3222301373@qq.com	2026-05-25T01:13:41+08:00	feat(precheck): 增强命令评估逻辑，添加对文件删除和移动操作的审查，确保安全性	original/0217-5aff2e10e3e9.patch	current/0217-5aff2e10e3e9.patch
218	39c1c1755bf14695a402692da8748cbaaad749a9	5aff2e10e3e92b52b48691d02fa98fd12f5bdc5c	SMARK	3222301373@qq.com	2026-05-25T02:03:31+08:00	fix(package): 修正版本号格式，确保与发布一致	original/0218-39c1c1755bf1.patch	current/0218-39c1c1755bf1.patch
219	dddd6516ffadfbd68734622a63e09cf94f2df731	39c1c1755bf14695a402692da8748cbaaad749a9	SMARK	3222301373@qq.com	2026-05-25T02:37:19+08:00	feat(vscode-bridge): 增强桥接发现逻辑，处理损坏的注册表条目并优化文件读取 feat(bridge-registry): 改进注册表文件写入逻辑，使用临时文件确保数据完整性	original/0219-dddd6516ffad.patch	current/0219-dddd6516ffad.patch
220	0436a82b95aaec4be075ff898984a68a8c8cecbc	dddd6516ffadfbd68734622a63e09cf94f2df731	SMARK	3222301373@qq.com	2026-05-25T03:05:12+08:00	feat: precheck增强，enhance permission precheck tests with new classifications and scenarios	original/0220-0436a82b95aa.patch	current/0220-0436a82b95aa.patch
221	aa1d0d27c371fd644a41dbbc60f10505c95bf6fb	0436a82b95aaec4be075ff898984a68a8c8cecbc	SMARK	3222301373@qq.com	2026-05-25T03:06:21+08:00	fix(shell): 修改 PowerShell 模块的日志偏好设置为默认静默，避免输出污染	original/0221-aa1d0d27c371.patch	current/0221-aa1d0d27c371.patch
222	8627ea829ffd7b66c6bbeb2096f03e0b42a3f853	aa1d0d27c371fd644a41dbbc60f10505c95bf6fb	SMARK	3222301373@qq.com	2026-05-25T03:21:59+08:00	feat(precheck): 增强文件删除和移动命令的审查逻辑，添加对 find 和 Python 删除操作的支持	original/0222-8627ea829ffd.patch	current/0222-8627ea829ffd.patch
223	f71acd28f6549852fa2c997c5f38f225aaea8dd8	8627ea829ffd7b66c6bbeb2096f03e0b42a3f853	SMARK	3222301373@qq.com	2026-05-25T03:47:51+08:00	feat(vscode-bridge): 增强 VS Code 桥接插件的权限检查逻辑，确保 notebook 编辑和环境操作的权限管理更精确	original/0223-f71acd28f654.patch	current/0223-f71acd28f654.patch
224	1b8b8b9dae13973fba192e5f463d2fc96e051295	f71acd28f6549852fa2c997c5f38f225aaea8dd8	SMARK	3222301373@qq.com	2026-05-25T14:44:49+08:00	feat: add notebook editing capabilities and metadata handling	original/0224-1b8b8b9dae13.patch	current/0224-1b8b8b9dae13.patch
225	563ee64fea946ae9212f87899521f643904a4fb9	1b8b8b9dae13973fba192e5f463d2fc96e051295	SMARK2022	3222301373@qq.com	2026-05-25T15:49:17+08:00	fix: 统一使用小写的 "auto" 替代 "Auto" 以保持一致性	original/0225-563ee64fea94.patch	current/0225-563ee64fea94.patch
226	d1d940d70f5a8d9f2b42500cccd7541d02e0e892	563ee64fea946ae9212f87899521f643904a4fb9	SMARK2022	3222301373@qq.com	2026-05-25T19:26:29+08:00	feat: add design document for opencode Windows Sandbox migration	original/0226-d1d940d70f5a.patch	current/0226-d1d940d70f5a.patch
227	b2cf8c8369d12a33cbc6aae0b4c027ef5a22dec1	d1d940d70f5a8d9f2b42500cccd7541d02e0e892	SMARK2022	3222301373@qq.com	2026-05-25T20:12:34+08:00	feat(permission-reviewer): 增强自动权限审查逻辑，支持 JSON 文本决策和协议重试机制	original/0227-b2cf8c8369d1.patch	current/0227-b2cf8c8369d1.patch
228	a672bf68627888eb28befd13974a73b5eb2ea29f	b2cf8c8369d12a33cbc6aae0b4c027ef5a22dec1	SMARK2022	3222301373@qq.com	2026-05-25T23:01:22+08:00	feat(session): 增强路径切换逻辑，支持全局路径和目录回退，添加临时 Git 仓库测试	original/0228-a672bf686278.patch	current/0228-a672bf686278.patch
229	151cf939baa5ca0475cad81d34be66886142bb1c	a672bf68627888eb28befd13974a73b5eb2ea29f	SMARK2022	3222301373@qq.com	2026-05-25T23:02:33+08:00	feat: model-snapshot更新	original/0229-151cf939baa5.patch	current/0229-151cf939baa5.patch
230	f81ae0e09344131a699bdb371ef56e7a2489ea12	151cf939baa5ca0475cad81d34be66886142bb1c	SMARK2022	3222301373@qq.com	2026-05-26T01:23:36+08:00	feat(permission): 增强 auto agent 权限审查逻辑，支持工作区编辑和文件删除的谨慎处理	original/0230-f81ae0e09344.patch	current/0230-f81ae0e09344.patch
231	bba4bb002a4827f78cac154c16d764d176faa4a5	f81ae0e09344131a699bdb371ef56e7a2489ea12	SMARK2022	3222301373@qq.com	2026-05-26T01:45:18+08:00	chore(release): bump smark version to 1.15.4	original/0231-bba4bb002a48.patch	current/0231-bba4bb002a48.patch
232	021d5ad6c36a21948d5590d1feae9caba3f21229	bba4bb002a4827f78cac154c16d764d176faa4a5	SMARK2022	3222301373@qq.com	2026-05-26T05:35:52+08:00	feat(permission): 增强外部目录访问的权限审查逻辑，确保危险 shell payload 被拒绝，其他外部路径进入谨慎审查边界	original/0232-021d5ad6c36a.patch	current/0232-021d5ad6c36a.patch
233	006161d73b3ba896dbbb21c9bd88e71d2ff92495	021d5ad6c36a21948d5590d1feae9caba3f21229	SMARK2022	3222301373@qq.com	2026-05-26T17:15:19+08:00	feat(notebook): 增强笔记本编辑和插入源预览逻辑，支持大规模插入的元数据处理和语法高亮	original/0233-006161d73b3b.patch	current/0233-006161d73b3b.patch
234	564b45dcaa4b6cb8b2a28f186e69a1f8169735d7	006161d73b3ba896dbbb21c9bd88e71d2ff92495	SMARK2022	3222301373@qq.com	2026-05-26T18:57:48+08:00	feat(notebook): 完整修改添加笔记本工具的行为测试，增强编辑、运行和环境操作的总结逻辑	original/0234-564b45dcaa4b.patch	current/0234-564b45dcaa4b.patch
235	1035b75f687477a4bb6e59dc9cf5ff6d2d546f96	564b45dcaa4b6cb8b2a28f186e69a1f8169735d7	SMARK2022	3222301373@qq.com	2026-05-27T00:25:45+08:00	feat(daemon): 增强守护进程的启动和退出逻辑，添加信号处理和日志记录	original/0235-1035b75f6874.patch	current/0235-1035b75f6874.patch
236	c4d832cc3da479141baec0b331b7902d2aaad77c	1035b75f687477a4bb6e59dc9cf5ff6d2d546f96	SMARK2022	3222301373@qq.com	2026-05-27T01:35:51+08:00	feat(stats): 增加工具使用统计的单元测试，确保输入细分的完整性和兼容性	original/0236-c4d832cc3da4.patch	current/0236-c4d832cc3da4.patch
237	5b34dda2ff1e98074540015d5aa0092b0deabf84	c4d832cc3da479141baec0b331b7902d2aaad77c	SMARK2022	3222301373@qq.com	2026-05-27T02:26:42+08:00	feat(logging): 增强工具执行和流处理的日志记录，添加工具时序跟踪和诊断信息	original/0237-5b34dda2ff1e.patch	current/0237-5b34dda2ff1e.patch
238	ce13a7a77164b94e7165ba5ca4ca8f77487ef20b	5b34dda2ff1e98074540015d5aa0092b0deabf84	SMARK2022	3222301373@qq.com	2026-05-27T03:05:28+08:00	feat(tokenAccounting): 增强请求总计逻辑，修复在-flight 上传估算的双重计数问题，确保输入只计算一次	original/0238-ce13a7a77164.patch	current/0238-ce13a7a77164.patch
239	7f3ee0d91e16637336efee311c6da03a71350f7d	ce13a7a77164b94e7165ba5ca4ca8f77487ef20b	SMARK2022	3222301373@qq.com	2026-05-27T15:35:48+08:00	feat(worker): 将守护进程的空闲超时从30秒调整为4秒，以优化资源管理	original/0239-7f3ee0d91e16.patch	current/0239-7f3ee0d91e16.patch
240	a6bf252a10c38e0af49f0f34c64a436ee7838f4f	7f3ee0d91e16637336efee311c6da03a71350f7d	SMARK2022	3222301373@qq.com	2026-05-27T18:11:34+08:00	feat(logging): 优化日志记录，调整发布日志级别为DEBUG，添加fetch请求的详细时间跟踪	original/0240-a6bf252a10c3.patch	current/0240-a6bf252a10c3.patch
241	a254f367d936c20a7195d5a7bcad44ef74abd58e	a6bf252a10c38e0af49f0f34c64a436ee7838f4f	SMARK2022	3222301373@qq.com	2026-05-27T18:49:32+08:00	feat(worker): 注释修改，将守护进程的空闲超时从8秒调整为4秒	original/0241-a254f367d936.patch	current/0241-a254f367d936.patch
242	ad4e0d983c19c5dd226ac045233c497039116d04	a254f367d936c20a7195d5a7bcad44ef74abd58e	SMARK2022	3222301373@qq.com	2026-05-28T00:50:15+08:00	feat(compaction): 重构会话压缩逻辑，优化状态管理和错误处理，添加新的压缩接口	original/0242-ad4e0d983c19.patch	current/0242-ad4e0d983c19.patch
243	611142bbcc672e9a201209d3319934a6422ae589	ad4e0d983c19c5dd226ac045233c497039116d04	SMARK2022	3222301373@qq.com	2026-05-28T02:26:43+08:00	feat(session): 增加会话耗时计算逻辑，优化消息时间戳处理，确保准确性	original/0243-611142bbcc67.patch	current/0243-611142bbcc67.patch
244	d9c92e000c7747f2f3108c1c4e681257cee0582b	611142bbcc672e9a201209d3319934a6422ae589	SMARK2022	3222301373@qq.com	2026-05-28T04:08:49+08:00	feat(grep): 添加超时支持和包含/排除过滤器，优化搜索结果处理逻辑	original/0244-d9c92e000c77.patch	current/0244-d9c92e000c77.patch
245	06c953137c9e73aabd097c7e541301cc8e93eff6	d9c92e000c7747f2f3108c1c4e681257cee0582b	SMARK2022	3222301373@qq.com	2026-05-28T04:36:35+08:00	feat(parser): 添加对 shellscript 和 toml 文件扩展名的支持，确保高亮和 LSP 兼容性	original/0245-06c953137c9e.patch	current/0245-06c953137c9e.patch
246	9711fd18599aff8424ecea57bbbd88d66762edf1	06c953137c9e73aabd097c7e541301cc8e93eff6	SMARK2022	3222301373@qq.com	2026-05-28T12:42:08+08:00	feat(grep): 优化 grep 过滤器的输出格式，确保在 TUI 和滚动回显中紧凑显示，避免暴露参数名称	original/0246-9711fd18599a.patch	current/0246-9711fd18599a.patch
247	9c4cf37be9e45c174c5b6bacb900a7bfaaa0c225	9711fd18599aff8424ecea57bbbd88d66762edf1	SMARK2022	3222301373@qq.com	2026-05-28T13:13:28+08:00	feat(prompt): 更新 promptOffsetWidth 函数注释并在多个地方应用，确保文本处理逻辑准确	original/0247-9c4cf37be9e4.patch	current/0247-9c4cf37be9e4.patch
248	425c3b9b73f9f22b96a861686cccc9c8086a44b0	9c4cf37be9e45c174c5b6bacb900a7bfaaa0c225	SMARK2022	3222301373@qq.com	2026-05-28T16:22:42+08:00	feat(apply_patch): 更新删除文件处理逻辑，确保在有 patch 数据时显示行数统计，兼容 legacy 数据	original/0248-425c3b9b73f9.patch	current/0248-425c3b9b73f9.patch
249	75a4cc2bbb4ae8dc10899a34449440ff00438764	425c3b9b73f9f22b96a861686cccc9c8086a44b0	SMARK2022	3222301373@qq.com	2026-05-28T17:55:24+08:00	feat(render): 移除面板背景色 ANSI 代码，确保在终端中输出更协调的颜色 test(stats-render-width): 添加回归测试，确保输出不包含终端背景 ANSI	original/0249-75a4cc2bbb4a.patch	current/0249-75a4cc2bbb4a.patch
250	615fcee6765dd521c56e3d97599ca0e308512940	75a4cc2bbb4ae8dc10899a34449440ff00438764	SMARK2022	3222301373@qq.com	2026-05-28T23:34:07+08:00	feat(reviewer): 添加权限审查服务测试，确保 OAuth 和非 OAuth 请求的行为一致性	original/0250-615fcee6765d.patch	current/0250-615fcee6765d.patch
251	a78bedf5a5627eef17041e721c9b8bd14634930d	615fcee6765dd521c56e3d97599ca0e308512940	SMARK2022	3222301373@qq.com	2026-05-29T00:01:16+08:00	feat(compaction): 更新压缩逻辑，确保已总结的历史不会重复上传，优化摘要处理	original/0251-a78bedf5a562.patch	current/0251-a78bedf5a562.patch
252	d90615522359203384f2dd8929ba2e5b725d803d	a78bedf5a5627eef17041e721c9b8bd14634930d	SMARK2022	3222301373@qq.com	2026-05-29T00:54:38+08:00	feat(vscode): 更新笔记本编辑逻辑，确保语言仅编辑时源保持不变，拒绝空数组作为源参数	original/0252-d90615522359.patch	current/0252-d90615522359.patch
253	f29622f1047b75c6ac97ef35ea44c0207b33f7db	d90615522359203384f2dd8929ba2e5b725d803d	SMARK2022	3222301373@qq.com	2026-05-29T01:03:48+08:00	feat(version): 更新版本号至 1.15.5-smark，确保文档和配置一致性	original/0253-f29622f1047b.patch	current/0253-f29622f1047b.patch
254	ab8a58de6cef3aa41a740d8fbf865c55e33090c2	f29622f1047b75c6ac97ef35ea44c0207b33f7db	SMARK2022	3222301373@qq.com	2026-05-29T01:50:02+08:00	feat(session-export): 更新会话导出逻辑，确保从守护进程读取完整的会话记录而非本地渲染窗口	original/0254-ab8a58de6cef.patch	current/0254-ab8a58de6cef.patch
255	9d86acdde912d19ae9bc82deb3d77ea44624a381	ab8a58de6cef3aa41a740d8fbf865c55e33090c2	SMARK2022	3222301373@qq.com	2026-05-29T14:04:46+08:00	feat(compaction): 调整保留最近消息的参数，增加默认尾部轮转和保留令牌的数量	original/0255-9d86acdde912.patch	current/0255-9d86acdde912.patch
256	4ed5d29c6bfd9d6400ce6842b8533f3311d60922	9d86acdde912d19ae9bc82deb3d77ea44624a381	SMARK2022	3222301373@qq.com	2026-05-29T15:04:46+08:00	feat(compaction): 添加最近用户指令的保留逻辑，优化压缩上下文处理	original/0256-4ed5d29c6bfd.patch	current/0256-4ed5d29c6bfd.patch
257	60f600d1dcb2bb51379031e4d799cb38bc56fd46	4ed5d29c6bfd9d6400ce6842b8533f3311d60922	SMARK2022	3222301373@qq.com	2026-05-29T15:25:09+08:00	feat(compaction): 修复：memento 现在从 rawHistory 采集，再用原来的 20%/20K 预算截断。	original/0257-60f600d1dcb2.patch	current/0257-60f600d1dcb2.patch
